,PERSON_ID,DISPLAY_FIRST_LAST,HEIGHT,WEIGHT,POSITION,TEAM_NAME,GROUP_VALUE,FGM,FGA,FG3M,FTM,FTA,REB,AST,TOV,STL,BLK,PTS
775,1628415,Dillon Brooks,6-7,225,Guard-Forward,Grizzlies,2019-20,435.0,1068.0,147.0,164.0,203.0,243.0,150.0,124.0,63.0,27.0,1181.0
62,1628415,Dillon Brooks,6-7,225,Guard-Forward,Grizzlies,2020-21,301.0,735.0,100.0,114.0,143.0,172.0,104.0,89.0,46.0,19.0,815.0
2583,203079,Dion Waiters,6-3,210,Guard,Lakers,2012-13,336.0,815.0,63.0,159.0,213.0,149.0,183.0,121.0,59.0,16.0,894.0
2584,203079,Dion Waiters,6-3,210,Guard,Lakers,2013-14,430.0,993.0,92.0,161.0,235.0,195.0,209.0,154.0,63.0,17.0,1113.0
2585,203079,Dion Waiters,6-3,210,Guard,Lakers,2014-15,375.0,946.0,73.0,117.0,172.0,192.0,163.0,113.0,90.0,21.0,940.0
2586,203079,Dion Waiters,6-3,210,Guard,Lakers,2015-16,282.0,706.0,86.0,112.0,157.0,202.0,154.0,120.0,81.0,15.0,762.0
2587,203079,Dion Waiters,6-3,210,Guard,Lakers,2016-17,281.0,663.0,85.0,82.0,127.0,153.0,200.0,103.0,42.0,20.0,729.0
2588,203079,Dion Waiters,6-3,210,Guard,Lakers,2017-18,163.0,410.0,52.0,51.0,69.0,77.0,113.0,70.0,23.0,9.0,429.0
2589,203079,Dion Waiters,6-3,210,Guard,Lakers,2018-19,198.0,478.0,109.0,22.0,44.0,116.0,121.0,64.0,29.0,9.0,527.0
2590,203079,Dion Waiters,6-3,210,Guard,Lakers,2019-20,41.0,99.0,15.0,14.0,17.0,24.0,20.0,16.0,4.0,6.0,111.0
458,203079,Dion Waiters,6-3,210,Guard,Lakers,2020-21,348.0,835.0,76.0,109.0,164.0,164.0,187.0,112.0,59.0,20.0,882.0
2360,1627734,Domantas Sabonis,6-11,240,Forward-Center,Pacers,2016-17,192.0,481.0,51.0,44.0,67.0,288.0,82.0,83.0,39.0,32.0,479.0
2361,1627734,Domantas Sabonis,6-11,240,Forward-Center,Pacers,2017-18,340.0,661.0,13.0,168.0,224.0,572.0,151.0,137.0,40.0,32.0,861.0
2362,1627734,Domantas Sabonis,6-11,240,Forward-Center,Pacers,2018-19,413.0,700.0,9.0,208.0,291.0,690.0,212.0,160.0,48.0,30.0,1043.0
2363,1627734,Domantas Sabonis,6-11,240,Forward-Center,Pacers,2019-20,458.0,848.0,17.0,214.0,296.0,771.0,310.0,170.0,47.0,30.0,1147.0
405,1627734,Domantas Sabonis,6-11,240,Forward-Center,Pacers,2020-21,244.0,560.0,63.0,50.0,87.0,366.0,178.0,95.0,45.0,30.0,601.0
2011,1628378,Donovan Mitchell,6-1,215,Guard,Jazz,2017-18,595.0,1362.0,187.0,239.0,297.0,296.0,291.0,215.0,118.0,27.0,1616.0
2012,1628378,Donovan Mitchell,6-1,215,Guard,Jazz,2018-19,661.0,1530.0,188.0,319.0,396.0,316.0,322.0,218.0,106.0,31.0,1829.0
2013,1628378,Donovan Mitchell,6-1,215,Guard,Jazz,2019-20,602.0,1342.0,173.0,278.0,322.0,304.0,294.0,184.0,70.0,14.0,1655.0
321,1628378,Donovan Mitchell,6-1,215,Guard,Jazz,2020-21,525.0,1099.0,154.0,224.0,226.0,288.0,258.0,141.0,24.0,8.0,1429.0
1039,1628978,Donte DiVincenzo,6-4,203,Guard,Bucks,2018-19,50.0,124.0,22.0,9.0,12.0,65.0,31.0,19.0,13.0,6.0,131.0
1040,1628978,Donte DiVincenzo,6-4,203,Guard,Bucks,2019-20,232.0,510.0,83.0,63.0,86.0,318.0,154.0,90.0,85.0,20.0,610.0
119,1628978,Donte DiVincenzo,6-4,203,Guard,Bucks,2020-21,144.0,322.0,53.0,37.0,50.0,195.0,94.0,56.0,50.0,13.0,377.0
1165,1627827,Dorian Finney-Smith,6-7,220,Forward,Mavericks,2016-17,124.0,333.0,56.0,46.0,61.0,222.0,67.0,45.0,52.0,25.0,350.0
1166,1627827,Dorian Finney-Smith,6-7,220,Forward,Mavericks,2017-18,46.0,121.0,20.0,11.0,15.0,75.0,26.0,21.0,10.0,4.0,123.0
1167,1627827,Dorian Finney-Smith,6-7,220,Forward,Mavericks,2018-19,228.0,528.0,79.0,73.0,103.0,389.0,95.0,74.0,69.0,36.0,608.0
1168,1627827,Dorian Finney-Smith,6-7,220,Forward,Mavericks,2019-20,243.0,522.0,114.0,78.0,108.0,405.0,114.0,69.0,45.0,39.0,678.0
147,1627827,Dorian Finney-Smith,6-7,220,Forward,Mavericks,2020-21,172.0,394.0,75.0,55.0,77.0,291.0,81.0,54.0,42.0,28.0,475.0
1933,203926,Doug McDermott,6-7,225,Forward,Pacers,2014-15,43.0,107.0,13.0,10.0,15.0,43.0,6.0,17.0,4.0,1.0,109.0
1934,203926,Doug McDermott,6-7,225,Forward,Pacers,2015-16,291.0,644.0,110.0,72.0,84.0,195.0,59.0,53.0,14.0,6.0,764.0
1935,203926,Doug McDermott,6-7,225,Forward,Pacers,2016-17,222.0,497.0,77.0,71.0,84.0,179.0,58.0,38.0,13.0,5.0,592.0
1936,203926,Doug McDermott,6-7,225,Forward,Pacers,2017-18,237.0,508.0,92.0,64.0,81.0,200.0,79.0,56.0,19.0,16.0,630.0
1937,203926,Doug McDermott,6-7,225,Forward,Pacers,2018-19,207.0,422.0,84.0,66.0,79.0,109.0,67.0,42.0,18.0,8.0,564.0
1938,203926,Doug McDermott,6-7,225,Forward,Pacers,2019-20,267.0,547.0,128.0,48.0,58.0,174.0,78.0,42.0,12.0,5.0,710.0
305,203926,Doug McDermott,6-7,225,Forward,Pacers,2020-21,200.0,470.0,56.0,81.0,95.0,190.0,52.0,30.0,12.0,3.0,537.0
1301,203110,Draymond Green,6-6,230,Forward,Warriors,2012-13,84.0,257.0,14.0,45.0,55.0,260.0,53.0,51.0,42.0,25.0,227.0
1302,203110,Draymond Green,6-6,230,Forward,Warriors,2013-14,187.0,459.0,55.0,82.0,123.0,409.0,152.0,91.0,102.0,72.0,511.0
1303,203110,Draymond Green,6-6,230,Forward,Warriors,2014-15,339.0,765.0,111.0,132.0,200.0,647.0,291.0,133.0,123.0,99.0,921.0
1304,203110,Draymond Green,6-6,230,Forward,Warriors,2015-16,401.0,819.0,100.0,229.0,329.0,769.0,598.0,259.0,119.0,113.0,1131.0
1305,203110,Draymond Green,6-6,230,Forward,Warriors,2016-17,272.0,650.0,81.0,151.0,213.0,599.0,533.0,184.0,154.0,106.0,776.0
1306,203110,Draymond Green,6-6,230,Forward,Warriors,2017-18,281.0,619.0,77.0,134.0,173.0,535.0,508.0,202.0,95.0,91.0,773.0
1307,203110,Draymond Green,6-6,230,Forward,Warriors,2018-19,188.0,422.0,47.0,63.0,91.0,481.0,454.0,169.0,95.0,70.0,486.0
1308,203110,Draymond Green,6-6,230,Forward,Warriors,2019-20,123.0,316.0,36.0,63.0,83.0,266.0,266.0,98.0,59.0,33.0,345.0
174,203110,Draymond Green,6-6,230,Forward,Warriors,2020-21,158.0,394.0,44.0,70.0,95.0,364.0,259.0,108.0,78.0,53.0,431.0
1132,1629234,Drew Eubanks,6-9,245,Forward-Center,Spurs,2018-19,15.0,26.0,0.0,11.0,13.0,34.0,7.0,8.0,2.0,5.0,41.0
1133,1629234,Drew Eubanks,6-9,245,Forward-Center,Spurs,2019-20,43.0,67.0,1.0,20.0,26.0,85.0,15.0,21.0,5.0,17.0,107.0
138,1629234,Drew Eubanks,6-9,245,Forward-Center,Spurs,2020-21,221.0,320.0,8.0,65.0,97.0,396.0,61.0,102.0,23.0,96.0,516.0
2301,1629130,Duncan Robinson,6-7,215,Forward,Heat,2018-19,18.0,46.0,10.0,4.0,6.0,19.0,5.0,4.0,5.0,0.0,50.0
2302,1629130,Duncan Robinson,6-7,215,Forward,Heat,2019-20,323.0,687.0,270.0,67.0,72.0,232.0,102.0,70.0,35.0,19.0,983.0
394,1629130,Duncan Robinson,6-7,215,Forward,Heat,2020-21,234.0,501.0,195.0,49.0,53.0,170.0,74.0,51.0,26.0,13.0,712.0
589,1628407,Dwayne Bacon,6-6,221,Guard-Forward,Hornets,2017-18,72.0,192.0,11.0,20.0,25.0,124.0,38.0,23.0,16.0,2.0,175.0
590,1628407,Dwayne Bacon,6-6,221,Guard-Forward,Hornets,2018-19,122.0,257.0,38.0,34.0,46.0,89.0,47.0,18.0,12.0,5.0,316.0
591,1628407,Dwayne Bacon,6-6,221,Guard-Forward,Hornets,2019-20,85.0,244.0,19.0,35.0,53.0,100.0,52.0,37.0,23.0,2.0,224.0
19,1628407,Dwayne Bacon,6-6,221,Guard-Forward,Hornets,2020-21,236.0,334.0,97.0,43.0,48.0,40.0,44.0,24.0,13.0,13.0,612.0
1514,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2010-11,619.0,1044.0,0.0,546.0,916.0,1098.0,107.0,279.0,107.0,186.0,1784.0
1515,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2011-12,416.0,726.0,0.0,281.0,572.0,785.0,104.0,175.0,81.0,116.0,1113.0
1516,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2012-13,470.0,813.0,1.0,355.0,721.0,945.0,108.0,225.0,84.0,186.0,1296.0
1517,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2013-14,473.0,800.0,2.0,349.0,638.0,866.0,131.0,229.0,60.0,128.0,1297.0
1518,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2014-15,251.0,423.0,1.0,143.0,271.0,431.0,50.0,115.0,28.0,53.0,646.0
1519,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2015-16,372.0,600.0,0.0,232.0,474.0,835.0,98.0,166.0,69.0,113.0,976.0
1520,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2016-17,388.0,613.0,0.0,226.0,424.0,940.0,104.0,170.0,64.0,92.0,1002.0
1521,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2017-18,506.0,911.0,1.0,334.0,582.0,1012.0,105.0,208.0,48.0,131.0,1347.0
1522,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2018-19,43.0,69.0,0.0,29.0,48.0,83.0,4.0,16.0,7.0,4.0,115.0
1523,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2019-20,202.0,277.0,3.0,110.0,214.0,507.0,45.0,84.0,31.0,79.0,517.0
216,2730,Dwight Howard,6-10,265,Center-Forward,Lakers,2020-21,340.0,563.0,1.0,222.0,423.0,716.0,80.0,150.0,51.0,101.0,902.0
2247,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2014-15,31.0,67.0,3.0,25.0,33.0,50.0,9.0,11.0,9.0,6.0,90.0
2248,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2015-16,146.0,296.0,2.0,105.0,142.0,273.0,44.0,40.0,36.0,24.0,399.0
2249,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2016-17,194.0,377.0,21.0,107.0,141.0,306.0,49.0,34.0,61.0,39.0,516.0
2250,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2017-18,255.0,430.0,28.0,133.0,185.0,444.0,91.0,59.0,67.0,32.0,671.0
2251,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2018-19,290.0,486.0,39.0,196.0,254.0,411.0,112.0,67.0,44.0,50.0,815.0
2252,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2019-20,146.0,229.0,10.0,74.0,111.0,227.0,59.0,36.0,34.0,22.0,376.0
382,203939,Dwight Powell,6-10,240,Forward-Center,Mavericks,2020-21,219.0,375.0,23.0,137.0,185.0,343.0,81.0,52.0,44.0,35.0,597.0
2069,1629058,Dzanan Musa,6-9,217,Guard-Forward,Nets,2018-19,9.0,22.0,1.0,0.0,2.0,5.0,2.0,4.0,2.0,0.0,19.0
2070,1629058,Dzanan Musa,6-9,217,Guard-Forward,Nets,2019-20,64.0,172.0,19.0,45.0,60.0,86.0,43.0,36.0,15.0,1.0,192.0
336,1629058,Dzanan Musa,6-9,217,Guard-Forward,Nets,2020-21,91.0,244.0,28.0,67.0,88.0,125.0,63.0,51.0,21.0,1.0,276.0
2022,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2011-12,43.0,113.0,17.0,7.0,7.0,33.0,34.0,21.0,11.0,3.0,110.0
2023,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2012-13,237.0,598.0,67.0,47.0,59.0,167.0,206.0,105.0,51.0,23.0,588.0
2024,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2013-14,195.0,456.0,57.0,52.0,68.0,136.0,112.0,55.0,60.0,13.0,499.0
2025,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2014-15,62.0,139.0,13.0,12.0,20.0,46.0,33.0,14.0,20.0,6.0,149.0
2026,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2015-16,187.0,389.0,47.0,22.0,35.0,133.0,99.0,53.0,37.0,18.0,443.0
2027,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2016-17,283.0,619.0,77.0,57.0,74.0,152.0,164.0,62.0,50.0,32.0,700.0
2028,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2017-18,423.0,832.0,128.0,48.0,68.0,238.0,187.0,102.0,79.0,12.0,1022.0
2029,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2018-19,256.0,532.0,76.0,45.0,59.0,127.0,102.0,59.0,40.0,8.0,633.0
2030,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2019-20,186.0,437.0,63.0,31.0,45.0,131.0,78.0,40.0,32.0,11.0,466.0
326,202734,E'Twaun Moore,6-3,191,Guard,Pelicans,2020-21,242.0,591.0,71.0,26.0,32.0,169.0,222.0,125.0,42.0,16.0,582.0
1004,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2010-11,215.0,373.0,0.0,71.0,128.0,462.0,40.0,48.0,39.0,67.0,501.0
1005,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2011-12,172.0,335.0,0.0,71.0,106.0,438.0,60.0,67.0,40.0,63.0,415.0
1006,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2012-13,260.0,482.0,0.0,103.0,167.0,460.0,63.0,63.0,38.0,85.0,623.0
1007,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2013-14,155.0,290.0,0.0,47.0,89.0,260.0,27.0,40.0,17.0,43.0,357.0
1008,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2014-15,282.0,469.0,0.0,92.0,189.0,600.0,94.0,58.0,49.0,98.0,656.0
1009,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2015-16,206.0,337.0,0.0,114.0,204.0,599.0,88.0,64.0,57.0,72.0,526.0
1010,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2016-17,75.0,142.0,0.0,50.0,81.0,244.0,26.0,37.0,15.0,22.0,200.0
1011,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2017-18,170.0,292.0,0.0,74.0,111.0,575.0,40.0,66.0,32.0,52.0,414.0
1012,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2018-19,186.0,302.0,0.0,100.0,162.0,694.0,61.0,64.0,35.0,33.0,472.0
1013,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2019-20,22.0,46.0,0.0,7.0,14.0,105.0,12.0,13.0,11.0,9.0,51.0
114,202334,Ed Davis,6-9,218,Center-Forward,Jazz,2020-21,188.0,337.0,0.0,79.0,132.0,437.0,50.0,53.0,34.0,59.0,455.0
2454,1628410,Edmond Sumner,6-4,196,Guard,Pacers,2017-18,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
